展示编号,选择排序,case_name,node_index,x,y,z,frequency_points,psd_relative_mae,psd_within25,relative_error_for_color
代表样本 2,2,case228_mises_full_export,20302,-22.314926147460938,34.91014099121094,10.098453521728516,77,0.019508225484426107,1.0,0.019508225484426107
代表样本 2,2,case228_mises_full_export,10085,27.199586868286133,10.335933685302734,6.518945693969727,77,0.03790709873349194,1.0,0.03790709873349194
代表样本 2,2,case228_mises_full_export,22531,-15.751669883728027,-29.33504104614257,7.524693489074707,77,0.02947031222162889,1.0,0.02947031222162889
代表样本 2,2,case228_mises_full_export,11981,48.3663330078125,0.5760961174964905,2.3854031562805176,77,0.02925916693049374,1.0,0.02925916693049374
代表样本 2,2,case228_mises_full_export,22157,4.172221183776856,-77.39509582519531,15.0,77,0.07724836315693599,0.8701298701298701,0.07724836315693599
代表样本 2,2,case228_mises_full_export,10405,-11.968467712402344,-28.148530960083008,8.514223098754883,77,0.04081317055335438,1.0,0.04081317055335438
代表样本 2,2,case228_mises_full_export,14903,-20.23384475708008,31.08963966369629,0.0,77,0.019645032137458503,1.0,0.019645032137458503
代表样本 2,2,case228_mises_full_export,21644,-32.312721252441406,-5.037606239318848,13.218677520751951,77,0.022580800920062663,1.0,0.022580800920062663
代表样本 2,2,case228_mises_full_export,2721,34.995323181152344,-4.721603393554688,7.358392238616943,77,0.034548839875088715,1.0,0.034548839875088715
代表样本 2,2,case228_mises_full_export,11386,31.369739532470703,5.646649360656738,2.774742603302002,77,0.03522768984972076,1.0,0.03522768984972076
代表样本 2,2,case228_mises_full_export,21697,-20.23909950256348,-34.306175231933594,15.0,77,0.017175487406867824,1.0,0.017175487406867824
代表样本 2,2,case228_mises_full_export,15790,-52.0809440612793,5.29980993270874,5.986058235168457,77,0.025276294289543838,1.0,0.025276294289543838
代表样本 2,2,case228_mises_full_export,14170,1.3482781648635864,31.460079193115234,7.722827911376953,77,0.03532431534999474,0.987012987012987,0.03532431534999474
代表样本 2,2,case228_mises_full_export,11324,-19.634370803833008,23.35739517211914,1.93404221534729,77,0.05995921576818959,0.935064935064935,0.05995921576818959
代表样本 2,2,case228_mises_full_export,3019,-19.38090705871582,25.793302536010746,9.835444450378418,77,0.02736864931327321,1.0,0.02736864931327321
代表样本 2,2,case228_mises_full_export,17006,10.852153778076172,-27.57918930053711,1.8340775966644287,77,0.0405473624410519,0.987012987012987,0.0405473624410519
代表样本 2,2,case228_mises_full_export,21705,-15.100991249084473,-29.02897453308105,10.501470565795898,77,0.035138952517095805,1.0,0.035138952517095805
代表样本 2,2,case228_mises_full_export,13681,34.78595352172852,-4.752958297729492,1.7591614723205566,77,0.034070988913016034,1.0,0.034070988913016034
代表样本 2,2,case228_mises_full_export,21450,-24.192567825317383,-48.73539733886719,7.319866180419922,77,0.04778761416531921,0.974025974025974,0.04778761416531921
代表样本 2,2,case228_mises_full_export,20628,66.66201782226562,27.633071899414062,11.484941482543944,77,0.04249262460431858,0.987012987012987,0.04249262460431858
代表样本 2,2,case228_mises_full_export,13578,-39.69640350341797,-2.044135093688965,7.724810600280762,77,0.022503297380861514,1.0,0.022503297380861514
代表样本 2,2,case228_mises_full_export,16760,21.433210372924805,34.97855758666992,12.669668197631836,77,0.022016727671710555,1.0,0.022016727671710555
代表样本 2,2,case228_mises_full_export,1073,42.25783920288086,-1.834603309631348,0.0,77,0.021981524413923263,1.0,0.021981524413923263
代表样本 2,2,case228_mises_full_export,22635,-25.76482391357422,38.43963623046875,5.278992652893066,77,0.01649592297590888,1.0,0.01649592297590888
代表样本 2,2,case228_mises_full_export,1232,-23.18035316467285,-45.84865951538086,0.0,77,0.03078449949585869,1.0,0.03078449949585869
代表样本 2,2,case228_mises_full_export,21704,-15.215898513793944,-29.159645080566406,13.318565368652344,77,0.028057325053839136,1.0,0.028057325053839136
代表样本 2,2,case228_mises_full_export,13592,61.50779724121094,60.326934814453125,10.314631462097168,77,0.18272099871220152,0.7792207792207793,0.18272099871220152
代表样本 2,2,case228_mises_full_export,24529,19.66342163085937,27.29915237426757,5.046848297119141,77,0.030874483393922496,1.0,0.030874483393922496
代表样本 2,2,case228_mises_full_export,19792,48.5147705078125,42.9372673034668,3.9327571392059326,77,0.05207593466212683,0.974025974025974,0.05207593466212683
代表样本 2,2,case228_mises_full_export,19764,-23.869216918945312,36.77021789550781,2.293962001800537,77,0.020858116673196776,1.0,0.020858116673196776
代表样本 2,2,case228_mises_full_export,18229,24.147953033447266,38.6094970703125,0.0,77,0.025236764548168,1.0,0.025236764548168
代表样本 2,2,case228_mises_full_export,2876,17.616912841796875,-31.335418701171875,9.983285903930664,77,0.017918963477679968,1.0,0.017918963477679968
代表样本 2,2,case228_mises_full_export,14473,-30.831632614135746,4.233662128448486,12.93747901916504,77,0.03107595227223325,1.0,0.03107595227223325
代表样本 2,2,case228_mises_full_export,3043,-33.64384841918945,-5.003176689147949,7.622042179107666,77,0.035499692815097045,1.0,0.035499692815097045
代表样本 2,2,case228_mises_full_export,20284,7.489376068115234,-91.6122589111328,7.5,77,0.085275421653082,0.8701298701298701,0.085275421653082
代表样本 2,2,case228_mises_full_export,23186,20.94013214111328,-37.03219604492188,2.603729248046875,77,0.017762628958924134,1.0,0.017762628958924134
代表样本 2,2,case228_mises_full_export,23468,-41.257911682128906,-1.041510820388794,5.085736274719238,77,0.026556537906917466,1.0,0.026556537906917466
代表样本 2,2,case228_mises_full_export,19392,3.289048194885254,-74.55511474609375,3.793981075286865,77,0.050775373185978745,1.0,0.050775373185978745
代表样本 2,2,case228_mises_full_export,9533,64.15666961669922,50.88574600219727,3.6335103511810303,77,0.05982018738165619,0.974025974025974,0.05982018738165619
代表样本 2,2,case228_mises_full_export,13322,-31.17805862426757,4.702443599700928,2.873023509979248,77,0.036976014677429114,1.0,0.036976014677429114
代表样本 2,2,case228_mises_full_export,13458,-45.00987243652344,0.757460355758667,2.574206829071045,77,0.03207771941927237,1.0,0.03207771941927237
代表样本 2,2,case228_mises_full_export,21696,-18.346088409423828,-31.607128143310547,12.54474639892578,77,0.019255395535706217,1.0,0.019255395535706217
代表样本 2,2,case228_mises_full_export,22624,-29.89871025085449,40.99825668334961,15.0,77,0.03720307546930823,1.0,0.03720307546930823
代表样本 2,2,case228_mises_full_export,13252,16.298961639404297,-30.452342987060547,2.60843276977539,77,0.02218165784445289,1.0,0.02218165784445289
代表样本 2,2,case228_mises_full_export,9211,-22.3459587097168,-41.68980026245117,0.0,77,0.022488977565987993,1.0,0.022488977565987993
代表样本 2,2,case228_mises_full_export,13223,23.612037658691406,38.07218933105469,12.13523006439209,77,0.02642915738057103,1.0,0.02642915738057103
代表样本 2,2,case228_mises_full_export,15830,32.52516174316406,-5.032455921173096,4.798109531402588,77,0.04584346264438226,0.974025974025974,0.04584346264438226
代表样本 2,2,case228_mises_full_export,21926,-53.65010833740234,35.48849105834961,11.1082181930542,77,0.08203474182012647,0.8441558441558441,0.08203474182012647
代表样本 2,2,case228_mises_full_export,21972,42.572845458984375,-1.2802444696426392,10.40162467956543,77,0.02971848596096063,1.0,0.02971848596096063
代表样本 2,2,case228_mises_full_export,22167,-1.3133842945098877,31.38680458068848,13.841022491455078,77,0.028956461953703775,1.0,0.028956461953703775
代表样本 2,2,case228_mises_full_export,24027,32.35138702392578,43.98542785644531,4.015333652496338,77,0.03830484084538547,1.0,0.03830484084538547
代表样本 2,2,case228_mises_full_export,24096,20.09023666381836,-35.17478561401367,8.10106086730957,77,0.015297475385452414,1.0,0.015297475385452414
代表样本 2,2,case228_mises_full_export,22985,31.69403076171875,-4.784339904785156,12.808813095092772,77,0.03971623484114814,1.0,0.03971623484114814
代表样本 2,2,case228_mises_full_export,20722,20.00091552734375,23.271221160888672,12.375988006591797,77,0.041937669208265735,0.987012987012987,0.041937669208265735
代表样本 2,2,case228_mises_full_export,21433,-16.28604507446289,-30.16534423828125,0.0,77,0.02565702112231331,1.0,0.02565702112231331
代表样本 2,2,case228_mises_full_export,15852,-29.134567260742188,-4.223382472991943,1.5,77,0.06007684031561888,0.922077922077922,0.06007684031561888
代表样本 2,2,case228_mises_full_export,17076,20.97713088989257,33.52745819091797,2.4640278816223145,77,0.02313079312580748,1.0,0.02313079312580748
代表样本 2,2,case228_mises_full_export,15729,-32.40631866455078,-4.930017471313477,0.0,77,0.03273347078961647,1.0,0.03273347078961647
代表样本 2,2,case228_mises_full_export,10265,28.92401123046875,-3.546231269836426,3.039130687713623,77,0.04637360689494843,1.0,0.04637360689494843
代表样本 2,2,case228_mises_full_export,14226,11.681838035583496,-27.9563045501709,3.4225053787231445,77,0.05036257843898198,0.935064935064935,0.05036257843898198
代表样本 2,2,case228_mises_full_export,13972,72.14909362792969,83.03317260742188,7.5,77,0.20644265064108025,0.7662337662337663,0.20644265064108025
代表样本 2,2,case228_mises_full_export,24055,19.907772064208984,28.604400634765625,15.0,77,0.020882548620340766,1.0,0.020882548620340766
代表样本 2,2,case228_mises_full_export,11399,29.63411331176757,7.77114200592041,9.419429779052734,77,0.03419153337508996,1.0,0.03419153337508996
代表样本 2,2,case228_mises_full_export,3573,35.31753158569336,-43.103328704833984,7.639993667602539,77,0.23402713328280922,0.7792207792207793,0.23402713328280922
代表样本 2,2,case228_mises_full_export,17229,-16.846216201782227,-30.387434005737305,4.884554862976074,77,0.02729500427860283,1.0,0.02729500427860283
代表样本 2,2,case228_mises_full_export,21783,-55.4487190246582,29.10825729370117,11.1082181930542,77,0.091272168252379,0.8441558441558441,0.091272168252379
代表样本 2,2,case228_mises_full_export,14460,-30.76340103149414,4.753180503845215,7.088918685913086,77,0.02967572467425814,1.0,0.02967572467425814
代表样本 2,2,case228_mises_full_export,11135,-33.89896774291992,-4.702127933502197,9.529698371887209,77,0.03413699412793632,1.0,0.03413699412793632
代表样本 2,2,case228_mises_full_export,23659,18.982393264770508,-33.66689682006836,5.505717277526856,77,0.01662826726996255,1.0,0.01662826726996255
代表样本 2,2,case228_mises_full_export,13864,59.6821517944336,2.53985595703125,10.69743537902832,74,0.11459382063067342,0.7972972972972973,0.11459382063067342
代表样本 2,2,case228_mises_full_export,18488,35.137847900390625,-4.266046524047852,9.45089340209961,77,0.0299106267048046,1.0,0.0299106267048046
代表样本 2,2,case228_mises_full_export,11148,-36.7169303894043,-3.002736568450928,9.14596939086914,77,0.028075843261760453,1.0,0.028075843261760453
代表样本 2,2,case228_mises_full_export,3223,-47.028934478759766,1.946155905723572,10.37256908416748,77,0.023215293522558307,1.0,0.023215293522558307
代表样本 2,2,case228_mises_full_export,21504,-5.955731391906738,-62.11445617675781,11.385332107543944,77,0.07076087432865102,0.8441558441558441,0.07076087432865102
代表样本 2,2,case228_mises_full_export,2874,12.220451354980469,-28.325082778930664,7.303452491760254,77,0.03404978420271264,1.0,0.03404978420271264
代表样本 2,2,case228_mises_full_export,16763,20.81340408325196,32.882911682128906,12.624317169189451,77,0.023028294920585685,1.0,0.023028294920585685
代表样本 2,2,case228_mises_full_export,21399,-21.86958312988281,-48.45332336425781,3.650501489639282,77,0.023448420854817544,1.0,0.023448420854817544
代表样本 2,2,case228_mises_full_export,24343,-30.83951568603516,5.035506248474121,11.3408203125,77,0.03369340651280053,1.0,0.03369340651280053
代表样本 2,2,case228_mises_full_export,19763,-25.436006546020508,37.79499816894531,0.0,77,0.026457807220754442,1.0,0.026457807220754442
代表样本 2,2,case228_mises_full_export,1572,-34.32354736328125,-4.5470356941223145,15.0,77,0.03434569348260615,1.0,0.03434569348260615
代表样本 2,2,case228_mises_full_export,24197,18.122413635253903,-55.1654052734375,15.0,77,0.04032370262452728,1.0,0.04032370262452728
代表样本 2,2,case228_mises_full_export,10230,14.918682098388672,-29.83024978637696,8.643369674682617,77,0.02663908766691464,1.0,0.02663908766691464
代表样本 2,2,case228_mises_full_export,9665,19.87584686279297,25.66307830810547,7.58647346496582,77,0.030011589919391176,1.0,0.030011589919391176
代表样本 2,2,case228_mises_full_export,1867,-22.70798110961914,-46.63593673706055,15.0,77,0.026021866000850092,1.0,0.026021866000850092
代表样本 2,2,case228_mises_full_export,15488,2.881850481033325,-65.20511627197266,0.0,77,0.06932227965557718,0.9090909090909091,0.06932227965557718
代表样本 2,2,case228_mises_full_export,13345,20.520885467529297,21.60309219360352,1.9748921394348145,77,0.06422742156239299,0.948051948051948,0.06422742156239299
代表样本 2,2,case228_mises_full_export,21576,21.46277618408203,-42.7496337890625,0.0,77,0.020627127690830378,1.0,0.020627127690830378
代表样本 2,2,case228_mises_full_export,22612,9.730114936828612,-27.729433059692383,13.020724296569824,77,0.04478899023931038,0.961038961038961,0.04478899023931038
代表样本 2,2,case228_mises_full_export,9630,62.40622329711914,48.29941940307617,11.13351058959961,77,0.04690962226520135,0.974025974025974,0.04690962226520135
代表样本 2,2,case228_mises_full_export,14800,35.95781707763672,-3.555530071258545,3.574021339416504,77,0.036882057910624065,0.987012987012987,0.036882057910624065
代表样本 2,2,case228_mises_full_export,23236,23.07784652709961,36.79407501220703,15.0,77,0.024322243116330355,1.0,0.024322243116330355
代表样本 2,2,case228_mises_full_export,23467,-44.272159576416016,0.7756367921829224,5.122238159179688,77,0.02880273772216124,1.0,0.02880273772216124
代表样本 2,2,case228_mises_full_export,18288,-33.500022888183594,41.864776611328125,4.628647804260254,77,0.027059464695483187,1.0,0.027059464695483187
代表样本 2,2,case228_mises_full_export,17216,-34.23881530761719,-4.474057197570801,13.218677520751951,77,0.026312089390605205,1.0,0.026312089390605205
代表样本 2,2,case228_mises_full_export,19837,-49.482818603515625,36.33379364013672,0.0,77,0.055985149691582886,0.9090909090909091,0.055985149691582886
代表样本 2,2,case228_mises_full_export,23310,-16.35980987548828,-30.4493408203125,15.0,77,0.023386582529607725,1.0,0.023386582529607725
代表样本 2,2,case228_mises_full_export,11398,29.211780548095703,8.383872032165527,5.483145713806152,77,0.03141758290297872,1.0,0.03141758290297872
代表样本 2,2,case228_mises_full_export,12292,-45.42230224609375,1.2996209859848022,12.686285018920898,77,0.01659900356422771,1.0,0.01659900356422771
代表样本 2,2,case228_mises_full_export,15073,52.525390625,3.442244529724121,15.0,77,0.03722563794966751,0.987012987012987,0.03722563794966751
代表样本 2,2,case228_mises_full_export,1134,-19.871971130371094,23.89238929748535,0.0,77,0.028038661296149812,1.0,0.028038661296149812
代表样本 2,2,case228_mises_full_export,21058,-1.3462927341461182,30.984031677246094,11.584529876708984,77,0.03319366299396066,1.0,0.03319366299396066
代表样本 2,2,case228_mises_full_export,15792,-53.2454833984375,6.932124137878418,3.140172004699707,77,0.033370121294487416,1.0,0.033370121294487416
代表样本 2,2,case228_mises_full_export,24301,-2.319669008255005,-67.80094909667969,11.152477264404297,77,0.06826948643814736,0.8441558441558441,0.06826948643814736
代表样本 2,2,case228_mises_full_export,21295,30.777835845947266,2.9131577014923096,2.3313887119293213,77,0.03077764914963733,1.0,0.03077764914963733
代表样本 2,2,case228_mises_full_export,21688,17.873197555541992,-32.35969543457031,12.491642951965332,77,0.02028509959700977,1.0,0.02028509959700977
代表样本 2,2,case228_mises_full_export,23230,20.29743194580078,30.3653507232666,12.503652572631836,77,0.022215198522550147,1.0,0.022215198522550147
代表样本 2,2,case228_mises_full_export,11278,-19.065677642822266,-33.32321548461914,4.5306396484375,77,0.02038630656803529,1.0,0.02038630656803529
代表样本 2,2,case228_mises_full_export,22568,20.9594841003418,-38.34027862548828,0.0,77,0.01848449053755616,1.0,0.01848449053755616
代表样本 2,2,case228_mises_full_export,15071,53.76420593261719,3.813296794891357,11.477134704589844,77,0.04156969859893736,0.987012987012987,0.04156969859893736
代表样本 2,2,case228_mises_full_export,11284,-17.39935874938965,-31.12340545654297,2.042766809463501,77,0.023224729190387025,1.0,0.023224729190387025
代表样本 2,2,case228_mises_full_export,9635,21.016170501708984,20.27806854248047,7.283281326293945,77,0.06895063325192767,0.9090909090909091,0.06895063325192767
代表样本 2,2,case228_mises_full_export,1183,-21.511564254760746,-37.53094100952149,0.0,77,0.030125219721117286,1.0,0.030125219721117286
代表样本 2,2,case228_mises_full_export,19523,11.27890396118164,-28.48588752746582,10.832724571228027,77,0.036757433862204654,1.0,0.036757433862204654
代表样本 2,2,case228_mises_full_export,21890,40.23541259765625,-1.818547010421753,0.0,77,0.021580410539928534,1.0,0.021580410539928534
代表样本 2,2,case228_mises_full_export,10243,32.3216552734375,-4.836784839630127,3.29829216003418,77,0.05613193067029578,0.948051948051948,0.05613193067029578
代表样本 2,2,case228_mises_full_export,15264,20.15731811523437,30.40705680847168,2.4640278816223145,77,0.022069236761610652,1.0,0.022069236761610652
代表样本 2,2,case228_mises_full_export,11150,-35.38875198364258,-3.566321849822998,6.498126983642578,77,0.03278474941945713,1.0,0.03278474941945713
代表样本 2,2,case228_mises_full_export,17215,-36.38718032836914,-3.1652989387512207,15.0,77,0.024434847674255453,1.0,0.024434847674255453
代表样本 2,2,case228_mises_full_export,22053,45.728546142578125,0.2067889124155044,12.665035247802734,77,0.017804830117206443,1.0,0.017804830117206443
代表样本 2,2,case228_mises_full_export,9667,20.476150512695312,22.403564453125,6.590306282043457,77,0.054024692326209614,0.948051948051948,0.054024692326209614
代表样本 2,2,case228_mises_full_export,3425,-22.40792655944824,34.415462493896484,5.016101360321045,77,0.021798346251364217,1.0,0.021798346251364217
代表样本 2,2,case228_mises_full_export,20106,41.778541564941406,-44.27799224853516,7.949705123901367,67,1.2392297701709452,0.7164179104477612,1.2392297701709452
代表样本 2,2,case228_mises_full_export,12528,-63.90324401855469,42.26754760742188,3.769864797592163,77,0.048875413316471335,0.987012987012987,0.048875413316471335
代表样本 2,2,case228_mises_full_export,21458,52.096466064453125,39.576656341552734,3.53454065322876,77,0.06702733064348532,0.935064935064935,0.06702733064348532
代表样本 2,2,case228_mises_full_export,18863,27.07879638671875,10.805706024169922,9.443635940551758,77,0.03759220899793307,1.0,0.03759220899793307
代表样本 2,2,case228_mises_full_export,18234,69.23616027832031,25.83267593383789,3.984941482543945,77,0.04691827539566227,0.961038961038961,0.04691827539566227
代表样本 2,2,case228_mises_full_export,17834,-20.54339408874512,56.42182922363281,10.9628324508667,67,0.5549745108044373,0.7164179104477612,0.5549745108044373
代表样本 2,2,case228_mises_full_export,20266,-58.25268173217773,11.914921760559082,4.429985046386719,77,0.03360154403429539,0.987012987012987,0.03360154403429539
代表样本 2,2,case228_mises_full_export,19911,-41.13323974609375,-0.5652381181716919,15.0,77,0.02237176988651831,1.0,0.02237176988651831
代表样本 2,2,case228_mises_full_export,11055,-20.29072570800781,28.49139404296875,9.856012344360352,77,0.02490405927169554,1.0,0.02490405927169554
代表样本 2,2,case228_mises_full_export,11385,31.62463760375977,4.962252616882324,4.07693338394165,77,0.029577768336703347,1.0,0.029577768336703347
代表样本 2,2,case228_mises_full_export,19395,-59.13116836547852,10.49039363861084,0.0,77,0.19373894163464836,0.7922077922077922,0.19373894163464836
代表样本 2,2,case228_mises_full_export,935,-34.37193298339844,-4.241696357727051,0.0,77,0.031114095144651154,1.0,0.031114095144651154
代表样本 2,2,case228_mises_full_export,23599,14.811519622802734,-29.742298126220703,15.0,77,0.02321895653406134,1.0,0.02321895653406134
代表样本 2,2,case228_mises_full_export,20485,29.127517700195312,-3.7419023513793945,7.538948059082031,77,0.030035609835433748,1.0,0.030035609835433748
代表样本 2,2,case228_mises_full_export,9552,32.71096420288086,-4.688490867614746,6.718144416809082,77,0.053398884148730036,0.974025974025974,0.053398884148730036
代表样本 2,2,case228_mises_full_export,15865,-35.75279235839844,-3.185581684112549,2.687106132507324,77,0.030902491084166935,1.0,0.030902491084166935
代表样本 2,2,case228_mises_full_export,24270,-21.951141357421875,-42.26661682128906,15.0,77,0.024351288878975752,1.0,0.024351288878975752
代表样本 2,2,case228_mises_full_export,11388,31.389890670776367,3.287728786468506,4.03294563293457,77,0.028431557683582576,1.0,0.028431557683582576
代表样本 2,2,case228_mises_full_export,17751,21.184045791625977,-45.36956024169922,11.535219192504885,77,0.03197813932685629,1.0,0.03197813932685629
代表样本 2,2,case228_mises_full_export,1725,-43.81566619873047,0.6530860066413879,15.0,77,0.022860656433070514,1.0,0.022860656433070514
代表样本 2,2,case228_mises_full_export,21784,-58.513160705566406,27.385009765625,7.5,77,0.0917181982222246,0.8441558441558441,0.0917181982222246
代表样本 2,2,case228_mises_full_export,24499,10.355236053466797,-27.90186309814453,15.0,77,0.03727113644746676,0.987012987012987,0.03727113644746676
代表样本 2,2,case228_mises_full_export,23417,-19.915191650390625,25.08283233642578,12.417722702026367,77,0.03516109699803683,1.0,0.03516109699803683
代表样本 2,2,case228_mises_full_export,19420,-20.2859115600586,22.247190475463867,6.808568954467773,77,0.05516455532524088,0.8961038961038961,0.05516455532524088
代表样本 2,2,case228_mises_full_export,20297,12.8551025390625,-93.02155303955078,7.5,77,0.0656434883750588,0.987012987012987,0.0656434883750588
代表样本 2,2,case228_mises_full_export,9208,-21.585681915283203,-39.002723693847656,6.356693267822266,77,0.020877083155795985,1.0,0.020877083155795985
代表样本 2,2,case228_mises_full_export,18491,36.67762756347656,-3.148261547088623,8.540642738342285,77,0.037120680303188866,0.987012987012987,0.037120680303188866
代表样本 2,2,case228_mises_full_export,17214,-36.30245208740234,-3.092320680618286,13.218677520751951,77,0.025594285383893103,1.0,0.025594285383893103
代表样本 2,2,case228_mises_full_export,16067,31.10238265991211,4.184741020202637,12.905988693237305,77,0.029068914080316855,1.0,0.029068914080316855
代表样本 2,2,case228_mises_full_export,21791,-63.443641662597656,49.3692512512207,7.5,77,0.05934637717225335,0.974025974025974,0.05934637717225335
代表样本 2,2,case228_mises_full_export,19765,57.0134162902832,3.7368297576904297,0.0,77,0.06761249088434285,0.8961038961038961,0.06761249088434285
代表样本 2,2,case228_mises_full_export,24298,36.17162322998047,44.99026870727539,11.51533317565918,77,0.03664138631527796,1.0,0.03664138631527796
代表样本 2,2,case228_mises_full_export,23962,11.904025077819824,-28.65831756591797,12.812000274658203,77,0.029650833363215404,1.0,0.029650833363215404
代表样本 2,2,case228_mises_full_export,924,34.94819259643555,-4.09638261795044,0.0,77,0.03246096640828296,1.0,0.03246096640828296
代表样本 2,2,case228_mises_full_export,18405,20.001354217529297,62.18742370605469,7.311808586120605,77,3.194929783487263,0.5974025974025974,3.194929783487263
代表样本 2,2,case228_mises_full_export,13254,14.844260215759276,-30.147964477539062,4.196860313415527,77,0.024616968270705697,1.0,0.024616968270705697
代表样本 2,2,case228_mises_full_export,18803,-20.17224502563477,25.44337272644043,4.225339412689209,77,0.05454501598886692,0.987012987012987,0.05454501598886692
代表样本 2,2,case228_mises_full_export,21779,-57.294429779052734,41.044189453125,11.269865036010742,77,0.05644093002132201,0.8831168831168831,0.05644093002132201
代表样本 2,2,case228_mises_full_export,21975,-61.83564758300781,24.69293212890625,11.469188690185549,77,0.027624306265966264,1.0,0.027624306265966264
代表样本 2,2,case228_mises_full_export,11595,-1.33028244972229,31.15877151489257,7.482535362243652,77,0.03509971030625702,0.974025974025974,0.03509971030625702
代表样本 2,2,case228_mises_full_export,23601,12.446067810058594,-29.00894927978516,15.0,77,0.02593885167152621,1.0,0.02593885167152621
代表样本 2,2,case228_mises_full_export,12299,-47.78711700439453,2.887880563735962,12.686285018920898,77,0.019590420089435293,1.0,0.019590420089435293
代表样本 2,2,case228_mises_full_export,15263,20.19106674194336,27.39628219604492,2.4640278816223145,77,0.029356817735658427,1.0,0.029356817735658427
代表样本 2,2,case228_mises_full_export,20169,39.774879455566406,-1.7680648565292358,1.8148597478866573,77,0.02963760380773781,1.0,0.02963760380773781
代表样本 2,2,case228_mises_full_export,24302,-12.020946502685549,-71.09567260742188,7.5,77,0.04379789542343298,1.0,0.04379789542343298
代表样本 2,2,case228_mises_full_export,21374,31.831527709960938,-4.575249671936035,1.4863687753677368,77,0.048130301143686806,0.961038961038961,0.048130301143686806
代表样本 2,2,case228_mises_full_export,18292,-28.3962516784668,39.57944488525391,4.628647804260254,77,0.020462721831909104,1.0,0.020462721831909104
代表样本 2,2,case228_mises_full_export,1621,-38.45081329345703,-1.7835623025894165,15.0,77,0.02469580918873421,1.0,0.02469580918873421
代表样本 2,2,case228_mises_full_export,18392,-12.33434772491455,-86.20486450195312,7.5,77,0.05241565985791083,0.974025974025974,0.05241565985791083
代表样本 2,2,case228_mises_full_export,13257,14.630338668823242,-29.748140335083008,0.0,77,0.02403624879652498,1.0,0.02403624879652498
代表样本 2,2,case228_mises_full_export,20258,-48.44446563720703,3.48856258392334,5.714378833770752,77,0.024747377191972616,1.0,0.024747377191972616
代表样本 2,2,case228_mises_full_export,3046,-34.15408706665039,-4.401079177856445,11.437355041503906,77,0.02763740598094081,1.0,0.02763740598094081
代表样本 2,2,case228_mises_full_export,16364,-28.841670989990234,9.543606758117676,6.6143107414245605,77,0.03932477092195012,1.0,0.03932477092195012
代表样本 2,2,case228_mises_full_export,20026,-59.48002624511719,36.57673263549805,3.769864797592163,77,0.05408101926055773,0.922077922077922,0.05408101926055773
代表样本 2,2,case228_mises_full_export,20568,28.781518936157227,9.425840377807615,13.16588020324707,77,0.03408348835865853,1.0,0.03408348835865853
代表样本 2,2,case228_mises_full_export,13321,-31.529504776000977,2.9477641582489014,3.51209568977356,77,0.036310233817550705,1.0,0.036310233817550705
代表样本 2,2,case228_mises_full_export,21056,-1.305776596069336,30.96170997619629,9.529128074645996,77,0.03255874338705703,1.0,0.03255874338705703
代表样本 2,2,case228_mises_full_export,21951,11.827268600463867,-75.98338317871094,7.5,77,0.050014068898684406,0.974025974025974,0.050014068898684406
代表样本 2,2,case228_mises_full_export,21536,44.81011199951172,0.1422979235649109,7.338791847229004,77,0.02036452991122534,1.0,0.02036452991122534
代表样本 2,2,case228_mises_full_export,19349,-27.813608169555664,9.78187370300293,11.825830459594728,77,0.03817780684247347,1.0,0.03817780684247347
代表样本 2,2,case228_mises_full_export,1580,34.364009857177734,-4.552394866943359,15.0,77,0.04344729786680546,0.974025974025974,0.04344729786680546
代表样本 2,2,case228_mises_full_export,17007,10.368730545043944,-27.93745803833008,0.0,77,0.03789597958983633,0.987012987012987,0.03789597958983633
代表样本 2,2,case228_mises_full_export,21245,34.82219314575195,-4.181442260742188,13.27169704437256,77,0.028199833183832682,0.987012987012987,0.028199833183832682
代表样本 2,2,case228_mises_full_export,23909,-21.804235458374023,32.80247497558594,7.446340560913086,77,0.017207849079851883,1.0,0.017207849079851883
代表样本 2,2,case228_mises_full_export,15802,-56.30304336547852,11.38827419281006,11.92998504638672,77,0.02551246098206415,1.0,0.02551246098206415
代表样本 2,2,case228_mises_full_export,17078,23.08658218383789,36.45083236694336,4.63523006439209,77,0.024324395464787672,1.0,0.024324395464787672
代表样本 2,2,case228_mises_full_export,9633,64.34444427490234,39.75183868408203,12.055005073547363,77,0.052895240915044175,0.987012987012987,0.052895240915044175
代表样本 2,2,case228_mises_full_export,22962,-21.871490478515625,-41.76284790039063,7.972576141357422,77,0.023041002148484157,1.0,0.023041002148484157
代表样本 2,2,case228_mises_full_export,11051,-20.16431427001953,26.928821563720703,7.209019660949707,77,0.035441057403517474,1.0,0.035441057403517474
代表样本 2,2,case228_mises_full_export,3581,56.87621307373047,8.045089721679688,6.488455772399902,77,0.06622364171841122,0.8961038961038961,0.06622364171841122
代表样本 2,2,case228_mises_full_export,3050,-37.1336555480957,-2.129467248916626,5.374212265014648,77,0.02910273127082445,1.0,0.02910273127082445
代表样本 2,2,case228_mises_full_export,13242,-82.66700744628906,33.84333038330078,7.5,77,0.05665403413404892,0.974025974025974,0.05665403413404892
代表样本 2,2,case228_mises_full_export,15908,-31.095535278320312,4.24193000793457,0.0,77,0.030180749759325977,1.0,0.030180749759325977
代表样本 2,2,case228_mises_full_export,22987,36.52790832519531,-3.158968925476074,15.0,77,0.03754948494429004,0.987012987012987,0.03754948494429004
