展示编号,选择排序,case_name,node_index,target_rmises,pred_rmises,node_label,x,y,z,RMises_native,abs_error,relative_error,pred_target_ratio,target_rank,target_rank_fraction,relative_error_for_color
代表样本 2,2,case228_mises_full_export,19699,1705.627501597107,1750.2901916266608,19700,44.860260009765625,-18.54867935180664,0.0,1624.0498657226562,44.66269002955369,0.026185488911109,1.026185488911109,6195,0.4784522706209453,0.026185488911109
代表样本 2,2,case228_mises_full_export,23290,1705.525528010572,1657.850945699799,23291,-1.822951316833496,45.6590576171875,12.62183952331543,1624.709716796875,47.67458231077308,0.0279530159635802,0.9720469840364198,6196,0.4785295026258881,0.0279530159635802
代表样本 2,2,case228_mises_full_export,3261,1705.4887759705305,1730.1270654993057,3262,-38.12790298461914,-28.48780059814453,7.587210655212402,1633.673319498698,24.638289528775204,0.0144464682945535,1.0144464682945535,6197,0.478606734630831,0.0144464682945535
代表样本 2,2,case228_mises_full_export,22673,1704.6492827278855,1745.8790940502925,22674,38.124420166015625,-33.41446304321289,8.131842613220215,1631.531005859375,41.229811322406704,0.0241866827036868,1.0241866827036867,6198,0.4786839666357738,0.0241866827036868
代表样本 2,2,case228_mises_full_export,1898,1704.2716602921391,1839.5927848394583,1899,-48.23860168457031,-21.21306800842285,15.0,1668.2806803385415,135.3211245473194,0.0794011469533696,1.0794011469533698,6199,0.4787611986407167,0.0794011469533696
代表样本 2,2,case228_mises_full_export,9644,1704.0345603151902,1694.4565982866836,9645,-60.59783935546875,69.06857299804688,7.5,1476.7821350097656,9.57796202850659,0.0056207557355732,0.9943792442644268,6200,0.4788384306456595,0.0056207557355732
代表样本 2,2,case228_mises_full_export,17194,1703.6747854646835,1702.5157684253124,17195,-4.567996501922607,45.760009765625,10.050653457641602,1622.2676025390624,1.159017039371065,0.0006803041573776,0.9993196958426224,6201,0.4789156626506024,0.0006803041573776
代表样本 2,2,case228_mises_full_export,21393,1702.0518349700474,1733.9558119428568,21394,27.12348175048828,-75.89309692382812,7.5,1505.2032958984375,31.90397697280946,0.0187444214784274,1.0187444214784276,6202,0.4789928946555452,0.0187444214784274
代表样本 2,2,case228_mises_full_export,3392,1702.0236225773822,1668.810136788912,3393,-5.167881488800049,29.516101837158203,12.26084041595459,1628.651211825284,33.21348578847005,0.0195141156373462,0.9804858843626536,6203,0.4790701266604881,0.0195141156373462
代表样本 2,2,case228_mises_full_export,15588,1701.7908603083158,1793.17938021857,15589,38.30004501342773,-27.047607421875,2.411773920059204,1620.66513671875,91.38851991025422,0.0537013813164428,1.0537013813164429,6204,0.4791473586654309,0.0537013813164428
代表样本 2,2,case228_mises_full_export,24029,1701.658493850273,1604.209991261754,24030,54.94126892089844,43.84840393066406,15.0,1677.0006510416667,97.44850258851945,0.0572667799918106,0.9427332200081894,6205,0.4792245906703738,0.0572667799918106
代表样本 2,2,case228_mises_full_export,18609,1701.5680055498235,1742.0594461702783,18610,-51.13041687011719,-12.268438339233398,0.0,1619.5504150390625,40.4914406204548,0.0237965455911184,1.0237965455911184,6206,0.4793018226753166,0.0237965455911184
代表样本 2,2,case228_mises_full_export,19283,1701.5557587056985,1558.9677213029113,19284,-28.27115631103516,-51.038818359375,11.16936492919922,1571.58984375,142.58803740278722,0.0837986276225516,0.9162013723774484,6207,0.4793790546802595,0.0837986276225516
代表样本 2,2,case228_mises_full_export,15609,1700.2869964469896,1765.4820424304658,15610,40.060943603515625,-23.44730758666992,2.411773920059204,1619.367822265625,65.19504598347612,0.0383435538351532,1.0383435538351533,6208,0.4794562866852023,0.0383435538351532
代表样本 2,2,case228_mises_full_export,10972,1700.2197974796404,1765.1044031502304,10973,-51.921295166015625,-10.539884567260742,3.609707117080689,1618.4837646484375,64.88460567058996,0.0381624809726207,1.0381624809726209,6209,0.4795335186901452,0.0381624809726207
代表样本 2,2,case228_mises_full_export,11239,1699.467166452734,1664.3128824205933,11240,6.192808151245117,45.130332946777344,9.197609901428224,1618.0405883789062,35.154284032140595,0.0206854740862793,0.9793145259137208,6210,0.479610750695088,0.0206854740862793
代表样本 2,2,case228_mises_full_export,24312,1699.2556522111686,1655.7135475318012,24313,11.373044967651367,-69.35187530517578,15.0,1627.731201171875,43.54210467936741,0.0256242223603658,0.9743757776396342,6211,0.4796879827000309,0.0256242223603658
代表样本 2,2,case228_mises_full_export,9867,1698.64492026321,1778.1406813083113,9868,7.517960548400879,28.662891387939453,7.888092994689941,1618.0524597167969,79.49576104510129,0.0467995165421524,1.0467995165421524,6212,0.4797652147049737,0.0467995165421524
代表样本 2,2,case228_mises_full_export,20214,1698.512590289882,2885.6444798347115,20215,-61.76791763305664,-84.39732360839844,11.38199234008789,1697.3608764648438,1187.1318895448296,0.6989243979299701,1.69892439792997,6213,0.4798424467099166,0.6989243979299701
代表样本 2,2,case228_mises_full_export,14139,1697.9236576253743,1276.221574896452,14140,86.63372802734375,53.42729187011719,0.0,1731.9917602539062,421.7020827289225,0.2483633942168475,0.7516366057831525,6214,0.4799196787148594,0.2483633942168475
代表样本 2,2,case228_mises_full_export,10910,1697.4649652954208,1579.4835996704285,10911,71.94286346435547,46.74650192260742,15.0,1723.0376790364585,117.98136562499236,0.0695044481253604,0.9304955518746396,6215,0.4799969107198022,0.0695044481253604
代表样本 2,2,case228_mises_full_export,1875,1697.2663647064533,1809.285757093162,1876,-40.39725112915039,-24.57301902770996,15.0,1618.371555873326,112.01939238670866,0.0659998894198806,1.0659998894198806,6216,0.4800741427247451,0.0659998894198806
代表样本 2,2,case228_mises_full_export,2007,1697.0026960497466,2175.028733650414,2008,92.82996368408205,31.29295921325684,15.0,1520.393759591239,478.0260376006672,0.28168843733331,1.28168843733331,6217,0.480151374729688,0.28168843733331
代表样本 2,2,case228_mises_full_export,342,1696.405907800532,1710.4849160544038,343,-85.3221206665039,38.85352325439453,0.0,1586.5632705688477,14.079008253871734,0.0082993157410809,1.008299315741081,6218,0.4802286067346308,0.0082993157410809
代表样本 2,2,case228_mises_full_export,17190,1696.2035871775115,1659.6120418895991,17191,-3.3592920303344727,45.42509460449219,7.4803786277771,1614.3487548828125,36.59154528791237,0.0215726140214105,0.9784273859785896,6219,0.4803058387395736,0.0215726140214105
代表样本 2,2,case228_mises_full_export,11241,1696.1072940974566,1649.8775825615446,11242,8.652883529663086,45.44422912597656,6.731245517730713,1614.853047688802,46.22971153591197,0.0272563603121063,0.9727436396878936,6220,0.4803830707445165,0.0272563603121063
代表样本 2,2,case228_mises_full_export,13539,1696.062162324827,1636.7268447320805,13540,1.458992838859558,45.04384231567383,9.995990753173828,1613.9141357421877,59.33531759274683,0.0349841644432505,0.9650158355567494,6221,0.4804603027494594,0.0349841644432505
代表样本 2,2,case228_mises_full_export,20418,1696.0296046886278,1751.4157142605743,20419,-41.50202941894531,-22.58094787597656,0.0,1614.5362141927085,55.38610957194646,0.0326563341930076,1.0326563341930075,6222,0.4805375347544022,0.0326563341930076
代表样本 2,2,case228_mises_full_export,12922,1695.763933998866,1705.794072559773,12923,43.29801940917969,-18.97886657714844,12.16592788696289,1615.806396484375,10.030138560907062,0.0059148200759609,1.005914820075961,6223,0.480614766759345,0.0059148200759609
代表样本 2,2,case228_mises_full_export,23058,1694.819051485755,1666.0186224271745,23059,-50.58302307128906,-12.049259185791016,11.10970687866211,1615.1372985839844,28.80042905858068,0.0169932176731981,0.9830067823268018,6224,0.4806919987642879,0.0169932176731981
代表样本 2,2,case228_mises_full_export,22417,1694.5365777548084,1624.4184928474265,22418,-5.569157600402832,29.98428726196289,15.0,1611.4089965820312,70.1180849073819,0.0413789149363099,0.95862108506369,6225,0.4807692307692308,0.0413789149363099
代表样本 2,2,case228_mises_full_export,24385,1694.0931329215812,1766.6347845626467,24386,62.67112350463867,21.161903381347656,15.0,1598.909912109375,72.54165164106553,0.0428203445438459,1.042820344543846,6226,0.4808464627741736,0.0428203445438459
代表样本 2,2,case228_mises_full_export,1899,1693.009732173661,1735.2525543635068,1900,-36.618595123291016,-32.24503707885742,15.0,1622.864273071289,42.24282218984581,0.0249513168099808,1.0249513168099809,6227,0.4809236947791164,0.0249513168099808
代表样本 2,2,case228_mises_full_export,22558,1692.0934184080154,1802.2066138065163,22559,-42.62874603271485,-21.73170280456543,6.3895697593688965,1609.5838134765625,110.11319539850116,0.0650751277681227,1.0650751277681227,6228,0.4810009267840593,0.0650751277681227
代表样本 2,2,case228_mises_full_export,24084,1691.1972559196,1843.0890537804555,24085,-45.09199142456055,-19.015625,15.0,1608.3655192057292,151.89179786085515,0.0898131766292767,1.089813176629277,6229,0.4810781587890022,0.0898131766292767
代表样本 2,2,case228_mises_full_export,3065,1691.00187719041,1621.51778411252,3066,3.3375651836395264,45.02268981933594,5.123754501342773,1610.7591941139915,69.48409307789007,0.0410904884347837,0.9589095115652164,6230,0.481155390793945,0.0410904884347837
代表样本 2,2,case228_mises_full_export,9831,1690.5061413187402,1638.019831824592,9832,4.62501335144043,29.43976593017578,6.116215705871582,1604.0265502929688,52.48630949414815,0.0310476893347481,0.9689523106652518,6231,0.4812326227988878,0.0310476893347481
代表样本 2,2,case228_mises_full_export,18323,1690.0421288113969,1762.9924774896515,18324,42.35932922363281,-20.054967880249023,2.271007776260376,1608.4824462890624,72.95034867825484,0.043164810766913,1.0431648107669131,6232,0.4813098548038307,0.043164810766913
代表样本 2,2,case228_mises_full_export,22260,1689.598328770748,1825.0216676776863,22261,-43.34731674194336,-20.83793258666992,11.434955596923828,1606.819854736328,135.4233389069384,0.0801512031593121,1.080151203159312,6233,0.4813870868087735,0.0801512031593121
代表样本 2,2,case228_mises_full_export,23650,1689.3358095681174,1756.5336285461406,23651,10.321707725524902,45.730010986328125,15.0,1606.1803792317708,67.19781897802318,0.0397776561636981,1.0397776561636982,6234,0.4814643188137164,0.0397776561636981
代表样本 2,2,case228_mises_full_export,23225,1689.0979556106552,1701.4147926619903,23226,-39.31806945800781,-23.546764373779297,6.2482194900512695,1606.322509765625,12.31683705133537,0.0072919613752551,1.0072919613752551,6235,0.4815415508186592,0.0072919613752551
代表样本 2,2,case228_mises_full_export,12470,1688.667000531398,1729.5827240275007,12471,38.61524200439453,-26.2548828125,6.078717231750488,1607.1537841796876,40.91572349610283,0.0242295985432458,1.024229598543246,6236,0.4816187828236021,0.0242295985432458
代表样本 2,2,case228_mises_full_export,12921,1688.214921955685,1801.778825159424,12922,41.071170806884766,-22.431793212890625,15.0,1607.4168701171875,113.56390320373862,0.0672686289682728,1.067268628968273,6237,0.4816960148285449,0.0672686289682728
代表样本 2,2,case228_mises_full_export,12666,1688.2039321499165,1778.5531080528303,12667,-37.37324905395508,-30.366418838500977,11.29360580444336,1618.824727376302,90.34917590291388,0.0535179276521734,1.0535179276521731,6238,0.4817732468334878,0.0535179276521734
代表样本 2,2,case228_mises_full_export,11792,1688.1665639963935,1729.2627457700517,11793,-8.944473266601562,28.10293197631836,7.987507820129394,1606.6225830078124,41.09618177365792,0.0243436771288556,1.0243436771288557,6239,0.4818504788384306,0.0243436771288556
代表样本 2,2,case228_mises_full_export,9449,1688.044151157857,1714.0950365003846,9450,-8.857471466064453,27.888057708740234,6.151657104492188,1609.43896484375,26.05088534252764,0.0154325852938496,1.0154325852938495,6240,0.4819277108433735,0.0154325852938496
代表样本 2,2,case228_mises_full_export,19164,1687.6173470781516,2404.7121962113224,19165,4.105484008789063,59.75825500488281,7.502330780029297,1617.1327311197915,717.0948491331708,0.4249155475764157,1.4249155475764157,6241,0.4820049428483163,0.4249155475764157
代表样本 2,2,case228_mises_full_export,10975,1687.3720083144012,1514.435891668131,10976,-56.82979583740234,-3.864587783813477,6.623376846313477,1607.9832560221355,172.9361166462702,0.1024884351489418,0.8975115648510582,6242,0.4820821748532592,0.1024884351489418
代表样本 2,2,case228_mises_full_export,18926,1686.2416801641953,1564.815789755201,18927,-60.426570892333984,22.183937072753903,0.0,1601.2816162109375,121.42589040899428,0.0720097788100995,0.9279902211899004,6243,0.482159406858202,0.0720097788100995
代表样本 2,2,case228_mises_full_export,15243,1685.9988440953323,1782.4917915464846,15244,8.035538673400879,28.4406967163086,1.2107720375061035,1604.803369140625,96.4929474511523,0.0572319179156544,1.0572319179156544,6244,0.4822366388631449,0.0572319179156544
代表样本 2,2,case228_mises_full_export,15254,1685.4769315566273,1655.7243636819694,15255,4.143320083618164,29.18588638305664,0.0,1608.1013793945312,29.75256787465787,0.0176523139045159,0.982347686095484,6245,0.4823138708680877,0.0176523139045159
代表样本 2,2,case228_mises_full_export,22807,1685.3578831402892,1500.5085991023905,22808,31.69411849975586,-41.397708892822266,7.749733924865723,1601.0759684244792,184.8492840378988,0.1096795439633707,0.8903204560366292,6246,0.4823911028730306,0.1096795439633707
代表样本 2,2,case228_mises_full_export,426,1684.951609811313,2080.493072454728,427,31.333829879760746,-105.44283294677734,15.0,1571.6608276367188,395.54146264341466,0.2347494493849048,1.2347494493849047,6247,0.4824683348779734,0.2347494493849048
代表样本 2,2,case228_mises_full_export,22676,1684.8360592827578,1676.635225743579,22677,36.85153579711914,-30.689138412475582,11.166942596435549,1602.740380859375,8.200833539178802,0.0048674370981055,0.9951325629018944,6248,0.4825455668829163,0.0048674370981055
代表样本 2,2,case228_mises_full_export,10505,1683.714632306754,1675.5803707428886,10506,-8.47718620300293,45.91510009765625,8.62108325958252,1601.7904052734375,8.134261563865493,0.0048311402703207,0.9951688597296792,6249,0.4826227988878591,0.0048311402703207
代表样本 2,2,case228_mises_full_export,23328,1683.5533543473252,1646.0360474880522,23329,8.261137008666992,44.90708923339844,11.823458671569824,1600.534130859375,37.51730685927305,0.0222845963048302,0.9777154036951696,6250,0.482700030892802,0.0222845963048302
代表样本 2,2,case228_mises_full_export,323,1683.0652374344777,1241.449402707818,324,85.23223876953125,69.53751373291016,0.0,1632.8939819335938,441.6158347266594,0.2623878296006049,0.7376121703993951,6251,0.4827772628977448,0.2623878296006049
代表样本 2,2,case228_mises_full_export,9466,1682.4497369623732,1700.4544349253874,9467,-4.101453304290772,29.36099624633789,6.7099199295043945,1589.92626953125,18.004697963014223,0.0107014774750545,1.0107014774750545,6252,0.4828544949026876,0.0107014774750545
代表样本 2,2,case228_mises_full_export,18735,1681.7435273015303,1664.094216764074,18736,-7.268481254577637,45.58018493652344,6.050808906555176,1599.8308512369792,17.649310537456586,0.0104946504927395,0.9895053495072604,6253,0.4829317269076305,0.0104946504927395
代表样本 2,2,case228_mises_full_export,15076,1681.2187598155467,1709.0053773580537,15077,-14.53305435180664,48.67242431640625,12.552720069885254,1598.7569274902344,27.78661754250697,0.0165276632682563,1.0165276632682565,6254,0.4830089589125734,0.0165276632682563
代表样本 2,2,case228_mises_full_export,14142,1681.1915130077905,1255.7928472001563,14143,90.8617172241211,62.00119400024414,0.0,1714.848876953125,425.398665807634,0.2530340312309575,0.7469659687690424,6255,0.4830861909175162,0.2530340312309575
代表样本 2,2,case228_mises_full_export,17858,1680.98680792376,1743.6333907961648,17859,37.80921936035156,-34.20719146728516,4.46489953994751,1605.63017578125,62.64658287240468,0.0372677421245092,1.0372677421245091,6256,0.483163422922459,0.0372677421245092
代表样本 2,2,case228_mises_full_export,12149,1680.980723858745,1692.6387606715716,12150,7.478592872619629,29.382884979248047,9.876426696777344,1597.190771484375,11.658036812826596,0.0069352590707079,1.006935259070708,6257,0.4832406549274019,0.0069352590707079
代表样本 2,2,case228_mises_full_export,17856,1680.641431110985,1784.405150103791,17857,39.502071380615234,-38.97096252441406,4.46489953994751,1605.512255859375,103.7637189928057,0.0617405456464398,1.0617405456464395,6258,0.4833178869323448,0.0617405456464398
代表样本 2,2,case228_mises_full_export,14329,1679.43777469179,1735.8189839074587,14330,-8.848237991333008,28.226686477661133,9.775397300720217,1597.8963928222656,56.38120921566883,0.0335714785419876,1.0335714785419876,6259,0.4833951189372876,0.0335714785419876
代表样本 2,2,case228_mises_full_export,12935,1679.1204510694035,1739.8109954311633,12936,47.901405334472656,-15.16518211364746,12.16592788696289,1598.5298583984377,60.69054436175975,0.0361442470211752,1.0361442470211752,6260,0.4834723509422304,0.0361442470211752
代表样本 2,2,case228_mises_full_export,19028,1679.0923789301642,1717.2387729163029,19029,-10.455280303955078,46.31379318237305,3.692270040512085,1597.549560546875,38.14639398613872,0.0227184605592955,1.0227184605592956,6261,0.4835495829471733,0.0227184605592955
代表样本 2,2,case228_mises_full_export,19556,1678.7612957463543,1676.6126295536,19557,-27.999887466430664,-84.17909240722656,7.5,1478.2308349609375,2.1486661927542627,0.0012799116814275,0.9987200883185724,6262,0.4836268149521162,0.0012799116814275
代表样本 2,2,case228_mises_full_export,23652,1678.7580106382768,1745.4645829607528,23653,13.219930648803713,46.52611923217773,15.0,1594.2177124023438,66.70657232247595,0.039735668809773,1.039735668809773,6263,0.483704046957059,0.039735668809773
代表样本 2,2,case228_mises_full_export,18607,1678.5987916839736,1879.1522815157605,18608,-54.983985900878906,-12.78643035888672,0.0,1871.1440836588545,200.5534898317867,0.1194767271520498,1.1194767271520498,6264,0.4837812789620018,0.1194767271520498
代表样本 2,2,case228_mises_full_export,22262,1678.106230129382,1788.2171431943657,22263,-42.50437927246094,-20.995624542236328,9.00582218170166,1594.3955078125,110.11091306498383,0.0656161755960433,1.0656161755960434,6265,0.4838585109669447,0.0656161755960433
代表样本 2,2,case228_mises_full_export,18850,1677.8580733390256,1642.5231122662565,18851,-17.381149291992188,47.6656494140625,0.0,1589.3220825195312,35.33496107276915,0.0210595649502408,0.9789404350497592,6266,0.4839357429718876,0.0210595649502408
代表样本 2,2,case228_mises_full_export,20463,1677.4635986387036,2842.5351671348085,20464,-34.90255355834961,59.71479034423828,11.148761749267578,1984.6862548828128,1165.0715684961049,0.6945435772445879,1.6945435772445878,6267,0.4840129749768304,0.6945435772445879
代表样本 2,2,case228_mises_full_export,21963,1677.0626126232569,1686.5884951919493,21964,-37.43858337402344,47.25517654418945,15.0,1575.9702962239585,9.525882568692625,0.0056800995365296,1.0056800995365296,6268,0.4840902069817732,0.0056800995365296
代表样本 2,2,case228_mises_full_export,18324,1676.8040403148952,1704.1470651128966,18325,42.03230285644531,-19.87363815307617,0.0,1594.0490315755208,27.343024798001352,0.016306631031773,1.016306631031773,6269,0.4841674389867161,0.016306631031773
代表样本 2,2,case228_mises_full_export,3528,1676.2432583167058,1660.6666276656897,3529,37.748802185058594,-38.09687423706055,8.92979907989502,1599.870610555013,15.576630651016105,0.0092925836233687,0.9907074163766312,6270,0.4842446709916589,0.0092925836233687
代表样本 2,2,case228_mises_full_export,17507,1675.82308905328,1728.1410272044272,17508,50.55131149291992,-14.59383773803711,3.5197134017944336,1601.428076171875,52.317938151147246,0.0312192489129047,1.0312192489129046,6271,0.4843219029966017,0.0312192489129047
代表样本 2,2,case228_mises_full_export,23227,1675.237870424355,1689.802006664407,23228,-39.19370269775391,-22.81068420410156,8.864471435546875,1591.2412109375,14.564136240051994,0.0086937720888334,1.0086937720888334,6272,0.4843991350015446,0.0086937720888334
代表样本 2,2,case228_mises_full_export,20414,1674.9976207575194,1790.5098848290424,20415,-40.26058578491211,-22.446128845214844,2.4546139240264893,1591.8264892578125,115.51226407152308,0.0689626436718653,1.068962643671865,6273,0.4844763670064875,0.0689626436718653
代表样本 2,2,case228_mises_full_export,15603,1674.7915867745785,1741.320129361507,15604,37.487892150878906,-24.888402938842773,12.86307144165039,1591.1386962890624,66.52854258692855,0.0397234755131852,1.0397234755131852,6274,0.4845535990114303,0.0397234755131852
代表样本 2,2,case228_mises_full_export,12148,1674.537566596647,1787.5526408022554,12149,8.953326225280762,27.81696128845215,10.4000244140625,1590.29716796875,113.0150742056087,0.0674903187960734,1.0674903187960734,6275,0.4846308310163731,0.0674903187960734
代表样本 2,2,case228_mises_full_export,23288,1673.72596310967,1684.3662011077586,23289,1.963197469711304,44.441932678222656,15.0,1591.7428792317708,10.64023799808865,0.0063572163141448,1.006357216314145,6276,0.484708063021316,0.0063572163141448
代表样本 2,2,case228_mises_full_export,22379,1673.6912999129274,1690.5100039432948,22380,-3.6099953651428223,44.9332160949707,15.0,1591.5018310546875,16.81870403036737,0.0100488686481445,1.0100488686481446,6277,0.4847852950262589,0.0100488686481445
代表样本 2,2,case228_mises_full_export,12648,1673.277072224445,1823.875441576459,12649,-36.77751922607422,-30.853572845458984,3.793605327606201,1606.5477783203123,150.59836935201406,0.0900020515740465,1.0900020515740465,6278,0.4848625270312017,0.0900020515740465
代表样本 2,2,case228_mises_full_export,3246,1673.2021979031856,1683.984725776843,3247,38.73045349121094,-23.777711868286133,4.823547840118408,1590.8732743696733,10.782527873657727,0.0064442467785245,1.0064442467785244,6279,0.4849397590361445,0.0064442467785245
代表样本 2,2,case228_mises_full_export,17191,1672.9920626294954,1611.6618006852873,17192,-1.6863824129104614,44.52113342285156,9.963289260864258,1588.90771484375,61.33026194420813,0.0366590274479924,0.9633409725520076,6280,0.4850169910410874,0.0366590274479924
代表样本 2,2,case228_mises_full_export,17470,1672.0163806138964,1707.6203575093425,17471,7.55718183517456,29.278051376342773,13.673225402832031,1590.24169921875,35.60397689544607,0.0212940359366418,1.0212940359366418,6281,0.4850942230460303,0.0212940359366418
代表样本 2,2,case228_mises_full_export,10507,1671.9659553191866,1671.638729001174,10508,-6.355040550231934,45.03416442871094,12.428812980651855,1588.9885986328125,0.3272263180126629,0.0001957135053926,0.9998042864946074,6282,0.4851714550509731,0.0001957135053926
代表样本 2,2,case228_mises_full_export,18605,1671.9023682930274,1796.8776437891804,18606,-44.91715240478516,-17.293336868286133,3.5917975902557373,1589.4501953125,124.97527549615302,0.0747503430022351,1.0747503430022352,6283,0.4852486870559159,0.0747503430022351
代表样本 2,2,case228_mises_full_export,14497,1671.8927044296577,1835.180248169646,14498,-67.62173461914062,86.76001739501953,7.5,1602.8514404296875,163.28754373998822,0.097666281638385,1.097666281638385,6284,0.4853259190608588,0.097666281638385
代表样本 2,2,case228_mises_full_export,12474,1671.7933254510688,1756.811062922358,12475,39.66818618774414,-27.48362159729004,11.166942596435549,1596.5730503627233,85.01773747128937,0.0508542151574571,1.0508542151574571,6285,0.4854031510658017,0.0508542151574571
代表样本 2,2,case228_mises_full_export,18763,1671.7480453490273,2237.0388222130077,18764,-52.90911865234375,-90.17232513427734,3.881992101669312,1978.4484497070312,565.29077686398,0.3381435249388664,1.3381435249388665,6286,0.4854803830707445,0.3381435249388664
代表样本 2,2,case228_mises_full_export,21028,1671.746324651814,1774.6121043011087,21029,5.702010154724121,29.14554977416992,2.778061389923096,1589.3279418945312,102.8657796492946,0.0615319310905134,1.0615319310905136,6287,0.4855576150756873,0.0615319310905134
代表样本 2,2,case228_mises_full_export,8817,1671.36268968408,1719.6363223666278,8818,-47.525386810302734,-13.690266609191896,11.091797828674316,1588.4495442708333,48.273632682547714,0.0288827990360801,1.0288827990360805,6288,0.4856348470806302,0.0288827990360801
代表样本 2,2,case228_mises_full_export,21456,1671.3424988316813,1540.4370847375403,21457,2.456308364868164,-101.22817993164062,15.0,1676.1383056640625,130.90541409414095,0.0783235118987567,0.9216764881012433,6289,0.485712079085573,0.0783235118987567
代表样本 2,2,case228_mises_full_export,24183,1671.3258691798978,1140.270226917021,24184,-56.32756805419922,31.85247039794922,15.0,1603.9552612304688,531.0556422628767,0.3177451220350345,0.6822548779649655,6290,0.4857893110905159,0.3177451220350345
代表样本 2,2,case228_mises_full_export,15486,1670.8650457889291,1721.9829969596387,15487,9.360774040222168,-67.40987396240234,0.0,1583.2621459960938,51.1179511707096,0.03059370432073,1.03059370432073,6291,0.4858665430954587,0.03059370432073
代表样本 2,2,case228_mises_full_export,20144,1670.5637880574704,1972.1990241271355,20145,50.57755661010742,-22.92180633544922,11.277595520019531,1863.8739013671875,301.6352360696651,0.1805589455643631,1.1805589455643632,6292,0.4859437751004016,0.1805589455643631
代表样本 2,2,case228_mises_full_export,20459,1670.3725406276667,2993.59988265282,20460,-34.750030517578125,67.05061340332031,10.823729515075684,1840.3756103515625,1323.2273420251531,0.792174984825799,1.792174984825799,6293,0.4860210071053444,0.792174984825799
代表样本 2,2,case228_mises_full_export,415,1669.500863636733,1665.4556535077263,416,-100.10902404785156,45.587100982666016,15.0,1624.5207824707031,4.045210129006364,0.0024230057121351,0.9975769942878648,6294,0.4860982391102873,0.0024230057121351
代表样本 2,2,case228_mises_full_export,24003,1669.3962951585588,1700.8710990177574,24004,41.028839111328125,-20.385372161865234,4.68278169631958,1586.5849609375,31.474803859198573,0.0188540036601729,1.018854003660173,6295,0.4861754711152301,0.0188540036601729
代表样本 2,2,case228_mises_full_export,20176,1668.6893924188712,2653.816745576114,20177,-27.404708862304688,-58.8073844909668,3.805983543395996,1909.8825276692708,985.1273531572429,0.5903599301540703,1.5903599301540703,6296,0.486252703120173,0.5903599301540703
代表样本 2,2,case228_mises_full_export,17859,1668.3505273607102,1675.1075941564793,17860,34.91786193847656,-34.07087326049805,0.0,1583.5277506510415,6.757066795769106,0.0040501481463002,1.0040501481463002,6297,0.4863299351251158,0.0040501481463002
代表样本 2,2,case228_mises_full_export,23488,1668.1679839508167,1759.3952827130342,23489,38.1598014831543,-22.94743728637696,15.0,1583.9375406901042,91.22729876221752,0.054687117628381,1.054687117628381,6298,0.4864071671300587,0.054687117628381
代表样本 2,2,case228_mises_full_export,22677,1667.8149500038066,1690.752055381604,22678,36.475921630859375,-35.371551513671875,11.964899063110352,1585.3026123046875,22.93710537779725,0.0137527879683204,1.0137527879683204,6299,0.4864843991350015,0.0137527879683204
代表样本 2,2,case228_mises_full_export,9646,1667.629538680549,1666.5830700774804,9647,-61.721527099609375,80.46038818359375,7.5,1483.152294921875,1.046468603068888,0.0006275186297652,0.9993724813702348,6300,0.4865616311399444,0.0006275186297652
代表样本 2,2,case228_mises_full_export,11247,1667.6237201545373,1645.6108670591216,11248,1.0690815448760986,44.346771240234375,2.5618772506713867,1585.6490478515625,22.01285309541572,0.013200131917874,0.986799868082126,6301,0.4866388631448872,0.013200131917874
代表样本 2,2,case228_mises_full_export,23498,1667.5358305417412,1775.6333807137191,23499,36.769649505615234,-25.94115829467773,15.0,1583.1673583984375,108.0975501719779,0.0648247241181376,1.0648247241181377,6302,0.4867160951498301,0.0648247241181376
代表样本 2,2,case228_mises_full_export,1241,1667.281244017394,1740.0544281604543,1242,37.86963653564453,-30.3175048828125,0.0,1591.986863878038,72.77318414306046,0.0436478155105433,1.0436478155105433,6303,0.4867933271547729,0.0436478155105433
代表样本 2,2,case228_mises_full_export,2026,1667.1855171492316,1936.993596519685,2027,-21.321792602539062,-92.61551666259766,15.0,1405.6404266357422,269.80807937045347,0.1618344668875279,1.161834466887528,6304,0.4868705591597158,0.1618344668875279
代表样本 2,2,case228_mises_full_export,17775,1667.124231207457,1792.16035383001,17776,68.84324645996094,13.413954734802246,3.617841005325317,1549.6555908203125,125.03612262255342,0.0750010828719062,1.0750010828719063,6305,0.4869477911646586,0.0750010828719062
代表样本 2,2,case228_mises_full_export,9833,1665.6337137139476,1577.6849797967348,9834,3.593179702758789,28.941953659057617,4.567289352416992,1585.3853759765625,87.94873391721285,0.0528019655180424,0.9471980344819576,6306,0.4870250231696015,0.0528019655180424
代表样本 2,2,case228_mises_full_export,21808,1665.558891298581,1872.617419776357,21809,90.8617172241211,62.00119400024414,15.0,1649.4016723632812,207.05852847777575,0.1243177467692775,1.1243177467692775,6307,0.4871022551745443,0.1243177467692775
代表样本 2,2,case228_mises_full_export,15250,1665.2363878665044,1513.7960763000426,15251,3.593179702758789,28.941953659057617,1.5672894716262815,1584.7210693359375,151.4403115664618,0.0909422305865455,0.9090577694134544,6308,0.4871794871794871,0.0909422305865455
