epoch,train_loss,val_loss,train_earpiece_stress_mae,train_earpiece_stress_rmse,train_earpiece_stress_log_mae,train_earpiece_stress_log_rmse,train_earpiece_stress_bias,train_earpiece_stress_relative_mae,train_earpiece_stress_symmetric_relative_mae,train_earpiece_stress_within25_ratio,train_earpiece_stress_miss25_rate,train_earpiece_stress_under_pred_ratio,train_earpiece_stress_over_pred_ratio,train_earpiece_stress_target_mean,train_earpiece_stress_pred_mean,train_points,train_relative_points,train_weighted_loss,val_earpiece_stress_mae,val_earpiece_stress_rmse,val_earpiece_stress_log_mae,val_earpiece_stress_log_rmse,val_earpiece_stress_bias,val_earpiece_stress_relative_mae,val_earpiece_stress_symmetric_relative_mae,val_earpiece_stress_within25_ratio,val_earpiece_stress_miss25_rate,val_earpiece_stress_under_pred_ratio,val_earpiece_stress_over_pred_ratio,val_earpiece_stress_target_mean,val_earpiece_stress_pred_mean,val_points,val_relative_points,val_earpiece_stress_top1_mae,val_earpiece_stress_top1_log_mae,val_earpiece_stress_top5_mae,val_earpiece_stress_top5_log_mae,val_earpiece_stress_peak_relative_error,val_top1_points,val_top5_points,val_samples,val_earpiece_stress_top1_points,val_earpiece_stress_top1_relative_points,val_earpiece_stress_top1_relative_mae,val_earpiece_stress_top1_within25_ratio,val_earpiece_stress_top1_miss25_rate,val_earpiece_stress_top1_under_pred_ratio,val_earpiece_stress_top1_over_pred_ratio,val_earpiece_stress_top1_target_mean,val_earpiece_stress_top1_pred_mean,val_earpiece_stress_top1_pred_target_ratio,val_earpiece_stress_top1_5_points,val_earpiece_stress_top1_5_relative_points,val_earpiece_stress_top1_5_mae,val_earpiece_stress_top1_5_log_mae,val_earpiece_stress_top1_5_relative_mae,val_earpiece_stress_top1_5_within25_ratio,val_earpiece_stress_top1_5_miss25_rate,val_earpiece_stress_top1_5_under_pred_ratio,val_earpiece_stress_top1_5_over_pred_ratio,val_earpiece_stress_top1_5_target_mean,val_earpiece_stress_top1_5_pred_mean,val_earpiece_stress_top1_5_pred_target_ratio,val_earpiece_stress_top5_points,val_earpiece_stress_top5_relative_points,val_earpiece_stress_top5_relative_mae,val_earpiece_stress_top5_within25_ratio,val_earpiece_stress_top5_miss25_rate,val_earpiece_stress_top5_under_pred_ratio,val_earpiece_stress_top5_over_pred_ratio,val_earpiece_stress_top5_target_mean,val_earpiece_stress_top5_pred_mean,val_earpiece_stress_top5_pred_target_ratio,val_earpiece_stress_top5_10_points,val_earpiece_stress_top5_10_relative_points,val_earpiece_stress_top5_10_mae,val_earpiece_stress_top5_10_log_mae,val_earpiece_stress_top5_10_relative_mae,val_earpiece_stress_top5_10_within25_ratio,val_earpiece_stress_top5_10_miss25_rate,val_earpiece_stress_top5_10_under_pred_ratio,val_earpiece_stress_top5_10_over_pred_ratio,val_earpiece_stress_top5_10_target_mean,val_earpiece_stress_top5_10_pred_mean,val_earpiece_stress_top5_10_pred_target_ratio,val_earpiece_stress_top10_points,val_earpiece_stress_top10_relative_points,val_earpiece_stress_top10_mae,val_earpiece_stress_top10_log_mae,val_earpiece_stress_top10_relative_mae,val_earpiece_stress_top10_within25_ratio,val_earpiece_stress_top10_miss25_rate,val_earpiece_stress_top10_under_pred_ratio,val_earpiece_stress_top10_over_pred_ratio,val_earpiece_stress_top10_target_mean,val_earpiece_stress_top10_pred_mean,val_earpiece_stress_top10_pred_target_ratio,val_weighted_loss,selection_metric,selection_score
31,0.00893906,0.00611316,775498.63473495,34995781.4123726,0.37567105,0.52798144,-10283.17244438,0.75771146,0.38548618,0.44509185,0.55490815,0.50771961,0.49054028,1921433.8539649,1911150.68269584,259475679.0,257441061.0,0.0084909,455336.82996589,20355687.49219111,0.28485606,0.43696179,-27370.46857282,0.58513675,0.29434866,0.59159376,0.40840624,0.52449973,0.47437814,2177059.09901951,2149688.62637255,30917997.0,30696010.0,12164776.46473749,0.12759469,4602230.35614818,0.17017843,0.15198231,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12459853,0.89139083,0.10860917,0.56949869,0.43050131,63213464.55476283,55598052.05744506,0.87952863,1236979.0,1236979.0,2742656.1512524,0.18064945,0.18980759,0.75033691,0.24966309,0.46731594,0.53268406,15311559.05092487,15432223.61120823,1.00788062,1541143.0,1541143.0,0.17693776,0.77817568,0.22182432,0.48748299,0.51251701,24765604.21015365,23359456.27628041,0.94322174,1546072.0,1546072.0,1296837.8570223,0.21753444,0.22681712,0.68785024,0.31214976,0.53205478,0.46794522,5560724.90319918,5650148.30125687,1.01608125,3087215.0,3087215.0,2946895.45124605,0.19389424,0.20191726,0.73294085,0.26705915,0.50980447,0.49019553,15147833.30188224,14490665.19296581,0.95661636,0.00611316,composite_within25_low_falsepeak,0.6080943
32,0.00893248,0.00610521,778966.16484991,35357403.4112033,0.37551582,0.52779014,-11184.13134245,0.75353521,0.38533388,0.4452709,0.5547291,0.50765224,0.49061135,1921433.85467878,1910249.72279201,259475679.0,257441061.0,0.00848628,454590.79891612,20287792.24055723,0.28469618,0.436676,-52252.15761113,0.58402958,0.29422743,0.59183611,0.40816389,0.52491725,0.47398119,2177059.09901951,2124806.93777532,30917997.0,30696010.0,12329384.10213044,0.12801225,4615105.26506579,0.17014659,0.15296211,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12473008,0.89050973,0.10949027,0.57468339,0.42531661,63213464.55476283,54798152.69024482,0.86687469,1236979.0,1236979.0,2718221.04429793,0.18050711,0.18936838,0.75132076,0.24867924,0.47182612,0.52817388,15311559.05092487,15204860.82533852,0.99303152,1541143.0,1541143.0,0.17661119,0.77879146,0.22120854,0.4921263,0.5078737,24765604.21015365,23019096.15241418,0.92947848,1546072.0,1546072.0,1290487.27765229,0.21735423,0.22628106,0.68830753,0.31169247,0.53446476,0.46553524,5560724.90319918,5582371.10579646,1.00389269,3087215.0,3087215.0,2950142.26144945,0.19378809,0.20148578,0.73347726,0.26652274,0.51332933,0.48667067,15147833.30188224,14286814.09816158,0.94315892,0.00610521,composite_within25_low_falsepeak,0.60790748
33,0.00892758,0.00610067,778354.0446363,34741656.1507732,0.37540189,0.52764597,-8168.81148703,0.75571295,0.38523531,0.4453353,0.5546647,0.50766694,0.49059452,1921433.85346395,1913265.04645329,259475679.0,257441061.0,0.00848242,449986.6868925,19617588.66898869,0.28465792,0.43651254,-33824.3193484,0.58338125,0.29419063,0.59185653,0.40814347,0.52583406,0.47303032,2177059.09901951,2143234.78300547,30917997.0,30696010.0,11845292.03276833,0.12761688,4523104.03493508,0.17010272,0.15420315,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12422609,0.89196618,0.10803382,0.57660999,0.42338673,63213464.55476283,55616130.22635438,0.87981462,1236979.0,1236979.0,2722632.09691049,0.18054967,0.18944634,0.7508931,0.2491069,0.46972099,0.53027901,15311559.05092487,15368917.08321184,1.00374606,1541143.0,1541143.0,0.17657431,0.77873565,0.22126435,0.49081688,0.50918247,24765604.21015365,23312211.97478251,0.94131408,1546072.0,1546072.0,1287478.14286601,0.21737618,0.22627114,0.68811802,0.31188198,0.53357088,0.46642912,5560724.90319918,5622502.14702366,1.01110957,3087215.0,3087215.0,2902708.11881358,0.19377719,0.2014624,0.7333545,0.2666455,0.51222801,0.48777166,15147833.30188224,14453235.6121972,0.95414541,0.00610067,composite_within25_low_falsepeak,0.60793852
34,0.00891928,0.00610013,774964.55082716,34750889.97518317,0.37522103,0.52739824,-8569.89760837,0.75318383,0.38506647,0.44553068,0.55446932,0.5076552,0.49060884,1921433.85379121,1912863.95119052,259475679.0,257441061.0,0.00847357,458023.26865809,20896039.63947595,0.2844955,0.43649686,-39283.01228679,0.5843889,0.29402506,0.59206148,0.40793852,0.5239603,0.47492297,2177059.09901951,2137776.08740009,30917997.0,30696010.0,12545350.43767477,0.12784371,4673901.70213104,0.17030258,0.15047798,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12513249,0.88889546,0.11110454,0.56219342,0.43780658,63213464.55476283,54982302.62441102,0.86978784,1236979.0,1236979.0,2738370.55003616,0.18074291,0.19012854,0.74985267,0.25014733,0.46615019,0.53384981,15311559.05092487,15354415.08556855,1.00279893,1541143.0,1541143.0,0.17730075,0.77729451,0.22270549,0.48510554,0.51489446,24765604.21015365,23175478.26016835,0.93579297,1546072.0,1546072.0,1293730.73452326,0.2173208,0.22663515,0.68818723,0.31181277,0.53210394,0.46789606,5560724.90319918,5621013.11241225,1.01084179,3087215.0,3087215.0,2981117.83595744,0.19384923,0.20200733,0.73266974,0.26733026,0.50864226,0.49135774,15147833.30188224,14384232.13415831,0.94959007,0.00610013,composite_within25_low_falsepeak,0.60732478
35,0.00891405,0.0060948,778838.90569671,35598855.1835252,0.37508661,0.52724294,-11460.77369751,0.75418719,0.38494145,0.44570897,0.55429103,0.50769502,0.49056769,1921433.86112971,1909973.08939399,259475679.0,257441061.0,0.00847068,455416.60059628,20822670.72964265,0.28428349,0.43630413,-65874.50852016,0.58391578,0.29381989,0.59242547,0.40757453,0.52274628,0.47616962,2177059.09901951,2111184.55774933,30917997.0,30696010.0,12545609.57417592,0.12832871,4660776.87160599,0.17046951,0.15080494,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12518,0.88926697,0.11073303,0.56781868,0.43218132,63213464.55476283,54407272.21097862,0.86069119,1236979.0,1236979.0,2721954.71269214,0.18083162,0.18991918,0.74997797,0.25002203,0.46852857,0.53146981,15311559.05092487,15123715.44113343,0.98773191,1541143.0,1541143.0,0.17714208,0.77746841,0.22253159,0.48812472,0.51187398,24765604.21015365,22876820.70011928,0.9237336,1546072.0,1546072.0,1283439.85556501,0.21724888,0.22653896,0.68807015,0.31192985,0.53217638,0.46782362,5560724.90319918,5547382.78386188,0.99760065,3087215.0,3087215.0,2969412.22979035,0.19389654,0.20187995,0.73269792,0.26730208,0.51018572,0.48981363,15147833.30188224,14198267.70871124,0.93731344,0.0060948,composite_within25_low_falsepeak,0.60697021
36,0.00890877,0.00609227,777102.94957928,35042396.01374793,0.37496525,0.52708728,-14195.21345115,0.76214246,0.38483149,0.44585491,0.55414509,0.50769536,0.49056475,1921433.85685226,1907238.64827301,259475679.0,257441061.0,0.00846435,453994.99711885,20048606.24895276,0.28443646,0.43621289,-21471.02446252,0.58263752,0.2939745,0.59214468,0.40785532,0.52561419,0.47323066,2177059.09901951,2155588.09078785,30917997.0,30696010.0,12055382.17524967,0.12741263,4582712.73362899,0.1700969,0.15086266,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12424593,0.89143028,0.10856972,0.57157323,0.42842677,63213464.55476283,55722622.19249198,0.88149926,1236979.0,1236979.0,2745238.57384932,0.18059265,0.18957637,0.75057378,0.24942622,0.46914054,0.53085865,15311559.05092487,15501839.32021594,1.01242723,1541143.0,1541143.0,0.17668259,0.77837358,0.22162642,0.48935693,0.51064243,24765604.21015365,23439917.94572252,0.94647067,1546072.0,1546072.0,1294156.75544084,0.21710213,0.22607474,0.68874218,0.31125782,0.53324425,0.46675511,5560724.90319918,5663331.75715174,1.01845206,3087215.0,3087215.0,2935809.53044291,0.19363704,0.2014181,0.73348633,0.26651367,0.51133562,0.48866373,15147833.30188224,14537433.98034736,0.95970385,0.00609227,composite_within25_low_falsepeak,0.60717549
37,0.00890216,0.00608385,775257.81067604,34866402.74224466,0.37481045,0.52689188,-12026.90574393,0.75352337,0.38468669,0.44597146,0.55402854,0.50768053,0.49058479,1921433.85118188,1909406.94422265,259475679.0,257441061.0,0.00845879,453641.04275633,20480580.31601317,0.28408435,0.4359132,-42904.65140982,0.58269712,0.29366321,0.59289849,0.40710151,0.52495629,0.47395606,2177059.09901951,2134154.46066358,30917997.0,30696010.0,12276887.32131693,0.12792808,4607354.5797501,0.16986168,0.15193946,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12460912,0.89113439,0.10886561,0.57691246,0.42308754,63213464.55476283,54943462.15403552,0.8691734,1236979.0,1236979.0,2721473.12294753,0.18017284,0.18890182,0.75216071,0.24783929,0.47277035,0.52722884,15311559.05092487,15325963.06428052,1.00094073,1541143.0,1541143.0,0.17621285,0.77958892,0.22041108,0.49332411,0.50667524,24765604.21015365,23144975.80591779,0.93456132,1546072.0,1546072.0,1282187.74426809,0.21676257,0.22549902,0.6895979,0.3104021,0.53542914,0.46457086,5560724.90319918,5609830.90833608,1.00883086,3087215.0,3087215.0,2942116.73038743,0.19334957,0.20089528,0.73452157,0.26547843,0.51441024,0.48558944,15147833.30188224,14363405.22014426,0.94821516,0.00608385,composite_within25_low_falsepeak,0.60641469
38,0.00889618,0.00608489,776709.17339684,34902801.26710647,0.37468043,0.52671667,-11075.48830005,0.75856818,0.38457841,0.44609472,0.55390528,0.50768641,0.49058158,1921433.8518221,1910358.37446488,259475679.0,257441061.0,0.00845379,449409.07337162,19094687.99033141,0.28414427,0.43595077,4297.56380288,0.58270339,0.2937007,0.59262816,0.40737184,0.52525692,0.47359539,2177059.09901951,2181356.6668961,30917997.0,30696010.0,11455253.47943939,0.12719753,4480591.8518313,0.16980581,0.14885853,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12423398,0.89181823,0.10818177,0.56948883,0.43051117,63213464.55476283,56954684.79058883,0.90098977,1236979.0,1236979.0,2765574.06708648,0.18028287,0.18948861,0.75095454,0.24904546,0.46729896,0.53270104,15311559.05092487,15687838.46456676,1.02457486,1541143.0,1541143.0,0.17660978,0.77875577,0.22124423,0.48746742,0.51253258,24765604.21015365,23832371.02709796,0.96231737,1546072.0,1546072.0,1292528.25849102,0.21673684,0.22583252,0.68909469,0.31090531,0.53259292,0.46740708,5560724.90319918,5713007.470207,1.02738538,3087215.0,3087215.0,2884015.07580068,0.19330879,0.20126045,0.73385365,0.26614635,0.51006619,0.48993381,15147833.30188224,14758224.7227277,0.97427958,0.00608489,composite_within25_low_falsepeak,0.60628936
39,0.00888968,0.00607757,775986.39203651,35252162.22732692,0.37452106,0.52652223,-12008.72410363,0.7539208,0.38442658,0.44627598,0.55372402,0.50764646,0.49062386,1921433.86029409,1909425.13087344,259475679.0,257441061.0,0.00844736,457444.59546855,21337504.87248173,0.28401609,0.43568589,-64773.18308526,0.58154508,0.29359564,0.59285555,0.40714445,0.52574218,0.47313741,2177059.09901951,2112285.89998761,30917997.0,30696010.0,12787654.1435038,0.12767282,4702913.11652007,0.16995162,0.15147638,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12447145,0.89148946,0.10851054,0.57338475,0.42661525,63213464.55476283,53817581.2981575,0.85136263,1236979.0,1236979.0,2714935.08878196,0.18034766,0.18925038,0.75134986,0.24865014,0.47088107,0.52911893,15311559.05092487,15140167.0688518,0.98880637,1541143.0,1541143.0,0.17646545,0.77900818,0.22099182,0.49111147,0.50888853,24765604.21015365,22773642.4626813,0.91956741,1546072.0,1546072.0,1275533.26583568,0.21691521,0.22582201,0.68900219,0.31099781,0.53463293,0.46536707,5560724.90319918,5577346.39755847,1.00298909,3087215.0,3087215.0,2986487.14475093,0.1934709,0.20118313,0.73393333,0.26606667,0.51290694,0.48709306,15147833.30188224,14161766.68022783,0.93490378,0.00607757,composite_within25_low_falsepeak,0.60633609
40,0.00888376,0.00607427,776827.10507879,35155196.29681202,0.37436332,0.52634836,-12224.74269233,0.74733329,0.38427284,0.44646916,0.55353084,0.50768487,0.49058085,1921433.85480773,1909209.11430196,259475679.0,257441061.0,0.00844117,455487.75006009,20972053.86952922,0.2839442,0.4355667,-42992.08135894,0.58123752,0.29351934,0.59297459,0.40702541,0.5257818,0.47308912,2177059.09901951,2134067.02080922,30917997.0,30696010.0,12449553.50387995,0.12776842,4650215.44147408,0.17006693,0.15016367,314192.0,1550765.0,10113.0,304164.0,304164.0,0.1245354,0.89120014,0.10879986,0.57157652,0.42842348,63213464.55476283,54976595.86878113,0.86969756,1236979.0,1236979.0,2732415.79522977,0.18046782,0.18905543,0.75138543,0.24861457,0.47294416,0.52705584,15311559.05092487,15331922.53254301,1.00132994,1541143.0,1541143.0,0.17632159,0.77897963,0.22102037,0.4924105,0.5075895,24765604.21015365,23156298.63996898,0.93501852,1546072.0,1546072.0,1281056.75311863,0.21689721,0.22540943,0.68915096,0.31084904,0.53635083,0.46364917,5560724.90319918,5612149.03995927,1.00924774,3087215.0,3087215.0,2962946.52401439,0.19351945,0.2009047,0.73399358,0.26600642,0.51441574,0.48558426,15147833.30188224,14370218.5607731,0.94866495,0.00607427,composite_within25_low_falsepeak,0.60607894
41,0.00887797,0.00607659,777701.21031559,35478479.22148814,0.37424066,0.52617414,-10005.3697814,0.75805503,0.38416414,0.44657232,0.55342768,0.50764974,0.49061946,1921433.85612184,1911428.49260769,259475679.0,257441061.0,0.00843664,456881.27529739,21170401.97814943,0.28390629,0.4356519,-56836.65119433,0.58201615,0.29347293,0.59289175,0.40710825,0.52349627,0.47538519,2177059.09901951,2120222.43299005,30917997.0,30696010.0,12656828.40984077,0.12727637,4670992.63263037,0.17009015,0.15045131,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12448798,0.89071356,0.10928644,0.56357097,0.43642903,63213464.55476283,54345255.89656152,0.85971013,1236979.0,1236979.0,2707334.57237775,0.18061774,0.1900674,0.7497694,0.2502306,0.46394159,0.5360568,15311559.05092487,15180363.69521851,0.99143161,1541143.0,1541143.0,0.17712447,0.77758651,0.22241349,0.4836047,0.516394,24765604.21015365,22910048.83678399,0.9250753,1546072.0,1546072.0,1285924.24943623,0.2169353,0.22621777,0.68842848,0.31157152,0.53093517,0.46906483,5560724.90319918,5586360.81194026,1.00461017,3087215.0,3087215.0,2975756.13907322,0.19355012,0.20171031,0.73293632,0.26706368,0.50730772,0.49269163,15147833.30188224,14234375.47839231,0.93969713,0.00607659,composite_within25_low_falsepeak,0.60609793
42,0.00887185,0.00606861,775772.7783643,34764036.41155171,0.37409516,0.52599518,-13722.18946004,0.75868278,0.38403226,0.44671841,0.55328159,0.50767558,0.49059497,1921433.85689668,1907711.6634005,259475679.0,257441061.0,0.00843113,456238.68894357,20729205.83171559,0.28368238,0.43536524,-34775.44932499,0.58129529,0.29328054,0.59334236,0.40665764,0.52423648,0.47467758,2177059.09901951,2142283.65973129,30917997.0,30696010.0,12375413.56862215,0.12765593,4650088.61510811,0.16995263,0.15222414,314192.0,1550765.0,10113.0,304164.0,304164.0,0.1245069,0.89088781,0.10911219,0.57077432,0.42922568,63213464.55476283,55041234.53894377,0.87072011,1236979.0,1236979.0,2750488.2615369,0.18035307,0.18945334,0.75099335,0.24900665,0.4703653,0.5296347,15311559.05092487,15468432.4353266,1.01024542,1541143.0,1541143.0,0.17663535,0.77860328,0.22139672,0.49018229,0.50981771,24765604.21015365,23278623.81053728,0.93995784,1546072.0,1546072.0,1292061.21525925,0.21666869,0.22565477,0.68935405,0.31064595,0.5338393,0.46616005,5560724.90319918,5644360.96088001,1.0150405,3087215.0,3087215.0,2968394.22258666,0.19334795,0.20118419,0.73390742,0.26609258,0.51204565,0.48795403,15147833.30188224,14447415.18177133,0.95376117,0.00606861,composite_within25_low_falsepeak,0.60575292
43,0.00886523,0.00607152,775430.05341039,35145733.08645137,0.37395046,0.52580051,-12981.17713796,0.74646392,0.38389707,0.44684785,0.55315215,0.50769712,0.4905741,1921433.86214918,1908452.67332895,259475679.0,257441061.0,0.00842401,456311.82434731,21224967.27779396,0.28372677,0.43547196,-46113.58549234,0.58193237,0.29329075,0.59307506,0.40692494,0.52295166,0.47589736,2177059.09901951,2130945.50923386,30917997.0,30696010.0,12589437.58811356,0.12699393,4664554.82413591,0.16964671,0.14982108,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12390142,0.89236728,0.10763272,0.56741758,0.43258242,63213464.55476283,54432149.0808761,0.86108473,1236979.0,1236979.0,2715884.67492475,0.18013472,0.1893508,0.75091493,0.24908507,0.46438137,0.53561782,15311559.05092487,15302776.96848262,0.99942644,1541143.0,1541143.0,0.17643354,0.77883233,0.22116767,0.48471686,0.51528249,24765604.21015365,23025451.85379712,0.92973511,1546072.0,1546072.0,1279500.06463815,0.21649298,0.22573329,0.68910374,0.31089626,0.52970366,0.47029569,5560724.90319918,5620883.90407856,1.01081855,3087215.0,3087215.0,2969325.17458191,0.19310724,0.20112277,0.73389641,0.26610359,0.50724617,0.49275318,15147833.30188224,14309273.96644531,0.94464163,0.00607152,composite_within25_low_falsepeak,0.60564987
44,0.00885971,0.00606943,772547.27807092,34525760.60276943,0.37382075,0.52563231,-11809.20367105,0.74694615,0.38378095,0.44698649,0.55301351,0.50762601,0.49064557,1921433.85570343,1909624.65686726,259475679.0,257441061.0,0.00841799,453633.33597345,20624723.46767363,0.28356518,0.43539556,-46424.89987349,0.58210098,0.29312811,0.59341827,0.40658173,0.52144044,0.4774526,2177059.09901951,2130634.17701764,30917997.0,30696010.0,12339545.59377226,0.1279426,4622469.78412215,0.17019217,0.14897401,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12533343,0.8892604,0.1107396,0.55977367,0.44022633,63213464.55476283,55194206.4512471,0.87314003,1236979.0,1236979.0,2724897.82281935,0.18058103,0.19013315,0.74995533,0.25004467,0.46449616,0.53550384,15311559.05092487,15291462.4352149,0.99868749,1541143.0,1541143.0,0.17734411,0.77744895,0.22255105,0.48330038,0.51669962,24765604.21015365,23166772.0638313,0.93544142,1546072.0,1546072.0,1283331.21596713,0.21664388,0.22620843,0.68892717,0.31107283,0.53027349,0.46972651,5560724.90319918,5583020.69749897,1.00400951,3087215.0,3087215.0,2950234.87369157,0.19345511,0.20181528,0.73311739,0.26688261,0.50682444,0.49317556,15147833.30188224,14360859.4056627,0.9480471,0.00606943,composite_within25_low_falsepeak,0.60533801
45,0.00885397,0.00606316,776201.9079708,35203612.98396913,0.3736854,0.52546485,-10244.28293022,0.75197452,0.38365228,0.44719129,0.55280871,0.50765968,0.49061338,1921433.85780307,1911189.57200766,259475679.0,257441061.0,0.00841395,453335.69495316,19937530.90638358,0.28340653,0.43517237,-12490.60854174,0.58181633,0.29298815,0.59360334,0.40639666,0.52185745,0.47702553,2177059.09901951,2164568.47984363,30917997.0,30696010.0,11884005.29973582,0.12722439,4574993.40615868,0.16980449,0.14837575,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12464015,0.89029274,0.10970726,0.56020436,0.43979564,63213464.55476283,56531991.36350264,0.89430301,1236979.0,1236979.0,2777761.38985674,0.18027462,0.18985692,0.75045413,0.24954587,0.4625511,0.5374489,15311559.05092487,15607066.81756902,1.01929965,1541143.0,1541143.0,0.17698557,0.77805304,0.22194696,0.4818242,0.5181758,24765604.21015365,23684116.6420102,0.95633106,1546072.0,1546072.0,1303040.31219678,0.21638146,0.22596546,0.68928485,0.31071515,0.52915647,0.47084353,5560724.90319918,5662403.22498249,1.01828508,3087215.0,3087215.0,2936404.8929406,0.19313016,0.20151462,0.73359808,0.26640192,0.50552812,0.49447188,15147833.30188224,14658873.32453793,0.9677208,0.00606316,composite_within25_low_falsepeak,0.60487324
46,0.00885021,0.0060613,775147.76179398,34981352.38398446,0.37358223,0.52535366,-11300.61470696,0.74955268,0.38355431,0.44726323,0.55273677,0.50769547,0.49058006,1921433.85793565,1910133.24485518,259475679.0,257441061.0,0.00840929,457423.02320255,21699305.97941557,0.28334848,0.43510596,-53264.2880343,0.58148159,0.29293393,0.59353965,0.40646035,0.52083183,0.47803614,2177059.09901951,2123794.80908114,30917997.0,30696010.0,12763825.02309842,0.12698095,4699994.66544369,0.16980981,0.14910927,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12437112,0.89082863,0.10917137,0.55940874,0.44059126,63213464.55476283,54025019.27433684,0.85464418,1236979.0,1236979.0,2717158.36906303,0.18034111,0.19031673,0.74982033,0.25017967,0.45950659,0.54049341,15311559.05092487,15267853.03327037,0.99714555,1541143.0,1541143.0,0.17730153,0.77765009,0.22234991,0.47922354,0.52077646,24765604.21015365,22917068.36046547,0.92535874,1546072.0,1546072.0,1276247.15944142,0.21625922,0.2261976,0.68922534,0.31077466,0.52667987,0.47332013,5560724.90319918,5601703.05219323,1.00736921,3087215.0,3087215.0,2985387.80104397,0.1930716,0.2017886,0.73336713,0.26663287,0.50298959,0.49701041,15147833.30188224,14245562.99509145,0.94043569,0.0060613,composite_within25_low_falsepeak,0.60492756
47,0.00884304,0.00605396,773975.99511249,34990287.14410144,0.3734364,0.52514035,-13907.40312974,0.75449635,0.38341639,0.44738291,0.55261709,0.50767038,0.49060209,1921433.860129,1907526.45832493,259475679.0,257441061.0,0.00840211,452353.793586,20077120.74527888,0.28344555,0.4348392,-9855.35585758,0.57956129,0.29305301,0.5936353,0.4063647,0.52591217,0.47293015,2177059.09901951,2167203.74452939,30917997.0,30696010.0,11928863.56688942,0.12672683,4567845.73911069,0.16962671,0.14526879,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12429653,0.89125932,0.10874068,0.55755448,0.44244552,63213464.55476283,56305904.75937726,0.89072645,1236979.0,1236979.0,2757825.82881955,0.18017548,0.18963674,0.75090523,0.24909477,0.46398443,0.53601557,15311559.05092487,15629485.71734243,1.02076383,1541143.0,1541143.0,0.17674103,0.77860588,0.22139412,0.48245166,0.51754834,24765604.21015365,23657489.7694964,0.95525591,1546072.0,1546072.0,1290226.09437236,0.21645482,0.22562771,0.68959919,0.31040081,0.53212852,0.46787084,5560724.90319918,5682828.51857581,1.02195822,3087215.0,3087215.0,2926419.42779346,0.19307815,0.20122339,0.73403148,0.26596852,0.50732975,0.49266993,15147833.30188224,14655810.05613548,0.96751857,0.00605396,composite_within25_low_falsepeak,0.60449177
48,0.00883822,0.00605438,774651.78326148,34805505.39248922,0.37332254,0.52499624,-10932.41887829,0.75090281,0.38330861,0.44750952,0.55249048,0.50766702,0.49060486,1921433.86125067,1910501.44174113,259475679.0,257441061.0,0.00839801,457728.34994626,21067119.42287416,0.28334653,0.4348565,-33442.27477036,0.58023357,0.29296538,0.59360816,0.40639184,0.52366225,0.47519909,2177059.09901951,2143616.83457931,30917997.0,30696010.0,12608891.67196818,0.12774314,4681853.91299237,0.1698456,0.15183406,314192.0,1550765.0,10113.0,304164.0,304164.0,0.12493272,0.88976342,0.11023658,0.56490577,0.43509423,63213464.55476283,54864254.63585304,0.86792039,1236979.0,1236979.0,2732653.89742221,0.18019828,0.18952308,0.75098688,0.24901312,0.46578398,0.53421602,15311559.05092487,15388313.23486483,1.00501283,1541143.0,1541143.0,0.17677536,0.77837618,0.22162382,0.48534691,0.51465309,24765604.21015365,23179387.87431025,0.93595083,1546072.0,1546072.0,1281481.37336161,0.21642862,0.22567028,0.68947824,0.31052176,0.53127021,0.46872979,5560724.90319918,5651088.43545463,1.01625032,3087215.0,3087215.0,2978953.14818134,0.1931743,0.20126185,0.73385624,0.26614376,0.50834522,0.49165478,15147833.30188224,14401245.4640977,0.95071323,0.00605438,composite_within25_low_falsepeak,0.60522526
